ms12713,====================== NEW FLIGHT LOG INITIATED ==============================
ms12714,phase, T-clock, altitude, altitude-max, speed, speed-max, temp, temp max, baroLaunch, baroApogee, ADXL, adxl.x, adxl.y, adxl.z, adxl.avgZ, adxl.linZ, adxl.maxZ, adxl.minZ, adxl.velocity, adxl.burnoutArm,adxl.burnout, adxl.apogee, LSM6D-A, lsm.x, lsm.y, lsm.z, lsm.avgZ, lsm.linZ, lsm.maxZ, lsm.minZ, lsm.velocity, lsm.burnoutArm,lsm.burnout, lsm.apogee, LSM-Gyro,lsm.gX, lsm.gY, lsm.gZ, lsm.yaw, lsm.pitch, lsm.roll, lsm.tilt, lsm.tiltMax, EVENTS, voltage, launch, burnout, apogee, fore, aft, sustainer, pyro-separation, pyro-sustainer, pyro-main, pyro-drogue, contMain, contDrogue, contSep, contSust, Staging Armed, CPU temp, CPU temp Max
ms16760,Main Continuity ON
ms16807,Drogue Continuity ON
ms16854,Separation Continuity ON
ms16898,Sustainer Continuity ON
ms16944,STARTUP,0.000,-9,8,7,7,105,105,0,0,ADXL:,-1085,247,-728,12,85,1712,-1542,0,0,0,0,LSM-A:,1003,6,15,3,3,22,-19,0,0,0,0,LSM-G:,0.0032,-0.0009,0.0001,-1,-2,-1,1.6,1.8,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,144,144
7/17/2021-10:17:17.153,GPS Active - Acquired Time from GPS 
7/17/2021-10:17:19.988,STARTUP,0.000,0,10,1,7,106,106,0,0,ADXL:,-937,444,11,30,-63,1909,-1838,0,0,0,0,LSM-A:,1004,-7,13,2,4,25,-28,0,0,0,0,LSM-G:,-0.0006,-0.0021,0.0004,-0,-2,-0,2.0,2.5,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,145,145
7/17/2021-10:17:25.034,STARTUP,0.000,-6,16,7,13,106,106,0,0,ADXL:,-2022,-345,-87,47,1009,1798,-1703,2,0,0,0,LSM-A:,1009,0,15,2,9,26,-28,0,0,0,0,LSM-G:,-0.0008,-0.0016,0.0004,-1,-1,-0,1.0,2.5,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,145,145
7/17/2021-10:17:30.080,STARTUP,0.000,0,24,2,13,106,106,0,0,ADXL:,-1184,444,-778,20,171,2389,-1801,0,0,0,0,LSM-A:,997,-8,26,3,-3,34,-28,0,0,0,0,LSM-G:,-0.0012,-0.0016,0.0002,-0,-1,-1,1.1,2.5,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,145,145
7/17/2021-10:17:35.126,STARTUP,0.000,-15,27,-4,13,106,106,0,0,ADXL:,-691,395,504,32,-322,2389,-1801,0,0,0,0,LSM-A:,999,-9,7,2,-2,34,-28,0,0,0,0,LSM-G:,-0.0006,-0.0016,0.0006,-1,-2,-0,1.5,2.5,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,145,145
7/17/2021-10:17:40.178,STARTUP,0.000,0,27,4,13,106,106,0,0,ADXL:,-444,49,-1073,29,-568,1700,-1850,0,0,0,0,LSM-A:,1005,-1,13,2,4,34,-28,0,0,0,0,LSM-G:,0.0004,0.0018,-0.0005,-1,-1,-0,1.5,2.5,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,145,145
7/17/2021-10:17:45.226,STARTUP,0.000,12,27,2,13,106,106,0,0,ADXL:,-494,641,-580,34,-518,1749,-1850,0,0,0,0,LSM-A:,1006,-1,10,2,6,34,-28,0,0,0,0,LSM-G:,0.0008,0.0011,-0.0005,-1,-1,0,1.1,2.5,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,145,146
7/17/2021-10:17:50.277,STARTUP,0.000,18,27,4,13,106,106,0,0,ADXL:,-1677,-197,-926,27,651,1637,-2159,1,0,0,0,LSM-A:,1002,-3,11,2,1,34,-28,0,0,0,0,LSM-G:,0.0008,0.0013,-0.0005,-1,-0,-0,0.9,2.5,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,146,146
7/17/2021-10:17:55.328,STARTUP,0.000,5,27,-2,13,106,106,0,0,ADXL:,-1184,-444,-975,23,158,1637,-2209,0,0,0,0,LSM-A:,999,0,15,1,-2,34,-28,0,0,0,0,LSM-G:,0.0012,0.0031,-0.0007,-1,-0,0,1.4,2.5,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,146,146
7/17/2021-10:18:00.379,STARTUP,0.000,0,27,4,13,106,106,0,0,ADXL:,-1036,-148,652,-8,10,1834,-2209,0,0,0,0,LSM-A:,994,-5,19,2,-7,34,-28,0,0,0,0,LSM-G:,0.0011,0.0026,-0.0007,-1,0,1,1.1,2.5,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,146,146
7/17/2021-10:18:05.432,STARTUP,0.000,6,27,2,13,106,106,0,0,ADXL:,295,-296,-38,-5,-1313,1595,-1658,0,0,0,0,LSM-A:,1002,-7,9,2,1,34,-28,0,0,0,0,LSM-G:,0.0021,0.0021,-0.0007,-1,0,1,1.2,2.5,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,146,147
7/17/2021-10:18:10.488,STARTUP,0.000,0,27,5,13,106,106,0,0,ADXL:,-494,-591,356,30,-524,2039,-1658,0,0,0,0,LSM-A:,1001,-2,14,1,-0,34,-28,0,0,0,0,LSM-G:,0.0009,0.0017,-0.0005,-1,1,1,1.3,2.5,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,146,147
7/17/2021-10:18:13.058,WAITING,0.000,-10,0,-4,0,106,106,0,0,ADXL:,-1480,-1183,-679,-8,462,462,0,0,0,0,0,LSM-A:,1006,-3,17,1,6,0,0,0,0,0,0,LSM-G:,-0.0035,0.0023,-0.0001,-1,-1,0,0.8,0.0,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,147,147
7/17/2021-10:18:13.236,STARTUP Phase Complete - Moving to Waiting Phase - All OK
7/17/2021-10:18:18.115,WAITING,0.000,17,31,-8,18,106,106,0,0,ADXL:,-740,641,159,15,-280,1938,-1759,0,0,0,0,LSM-A:,1011,-9,9,1,10,21,-16,0,0,0,0,LSM-G:,0.0016,0.0012,-0.0005,-1,-0,0,1.2,1.5,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,147,147
7/17/2021-10:18:23.157,WAITING,0.000,7,35,2,18,106,106,0,0,ADXL:,-1233,395,-679,14,213,1988,-2006,0,0,0,0,LSM-A:,1002,2,14,2,1,21,-18,0,0,0,0,LSM-G:,0.0007,0.0010,-0.0001,-1,-1,0,1.4,1.5,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,147,147
7/17/2021-10:18:28.199,WAITING,0.000,0,35,-3,18,106,106,0,0,ADXL:,-444,-838,208,47,-579,1147,-875,0,0,0,0,LSM-A:,1000,-6,15,2,-1,22,-18,0,0,0,0,LSM-G:,-0.0005,-0.0016,0.0002,-0,-2,-0,2.1,2.1,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,146,147
7/17/2021-10:18:33.246,WAITING,0.000,-6,35,5,18,106,106,0,0,ADXL:,-1134,247,-580,12,111,1837,-2206,0,0,0,0,LSM-A:,1002,-0,16,1,1,53,-58,0,0,0,0,LSM-G:,-0.0002,-0.0015,0.0002,-1,-2,-0,1.7,2.3,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,147,147
7/17/2021-10:18:38.290,WAITING,0.000,7,35,7,18,106,106,0,0,ADXL:,-444,-1035,258,4,-579,2083,-2206,0,0,0,0,LSM-A:,992,-1,20,2,-9,53,-58,0,0,0,0,LSM-G:,-0.0111,-0.0008,0.0004,-1,-2,-1,1.8,2.5,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,147,147
7/17/2021-10:18:43.335,WAITING,0.000,-8,35,-4,18,106,107,0,0,ADXL:,-494,-444,-926,22,-526,1741,-1858,0,0,0,0,LSM-A:,1003,-1,-7,2,2,53,-58,0,0,0,0,LSM-G:,-0.0018,-0.0024,0.0008,-1,-2,-1,2.1,2.9,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,147,147
7/17/2021-10:18:48.385,WAITING,0.000,0,35,-5,18,107,107,0,0,ADXL:,-691,-739,-1024,-7,-329,1889,-1956,0,0,0,0,LSM-A:,1005,-8,24,1,4,53,-58,0,0,0,0,LSM-G:,-0.0008,-0.0033,0.0013,-1,-2,-1,1.8,3.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,148,148
7/17/2021-10:18:53.429,WAITING,0.000,0,35,-5,18,107,107,0,0,ADXL:,-296,444,-1566,16,-724,1889,-1956,0,0,0,0,LSM-A:,1009,1,10,1,7,53,-58,0,0,0,0,LSM-G:,-0.0022,-0.0024,0.0008,-1,-2,-1,2.3,3.7,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,147,148
7/17/2021-10:18:58.480,WAITING,0.000,-7,35,-1,18,107,107,0,0,ADXL:,-1134,-394,-87,13,125,1950,-1847,0,0,0,0,LSM-A:,996,10,11,1,-6,53,-58,0,0,0,0,LSM-G:,-0.0044,-0.0015,0.0015,-1,-2,-2,1.6,3.7,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,147,148
7/17/2021-10:19:03.582,WAITING,0.000,0,35,-6,18,107,107,0,0,ADXL:,-888,247,-1468,18,-121,1950,-2093,0,0,0,0,LSM-A:,1006,0,18,1,4,53,-58,0,0,0,0,LSM-G:,-0.0055,-0.0011,0.0003,1,-1,-1,0.9,3.7,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,148,148
7/17/2021-10:19:08.632,WAITING,0.000,8,35,12,18,107,107,0,0,ADXL:,-1085,0,-285,10,81,1757,-1546,0,0,0,0,LSM-A:,999,0,34,1,-3,53,-58,0,0,0,0,LSM-G:,0.0207,-0.0024,0.0001,-1,-2,-1,2.3,3.7,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,147,148
7/17/2021-10:19:13.682,WAITING,0.000,0,35,-2,18,107,107,0,0,ADXL:,-789,-641,-1418,37,-215,2349,-1595,0,0,0,0,LSM-A:,1012,-17,-20,1,10,53,-58,0,0,0,0,LSM-G:,-0.0196,0.0038,0.0008,10,5,0,10.3,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,147,148
7/17/2021-10:19:18.734,WAITING,0.000,-12,35,3,18,107,107,0,0,ADXL:,-839,542,-630,16,-165,2349,-1842,0,0,0,0,LSM-A:,1001,0,16,0,-1,53,-58,0,0,0,0,LSM-G:,-0.0011,0.0015,-0.0006,-1,-1,-0,1.5,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,148,148
7/17/2021-10:19:23.781,WAITING,0.000,0,35,6,18,107,107,0,0,ADXL:,-1578,49,-432,47,575,2153,-1939,1,0,0,0,LSM-A:,1009,-10,14,0,7,53,-58,0,0,0,0,LSM-G:,0.0007,0.0011,-0.0001,-1,-1,1,1.1,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,147,148
7/17/2021-10:19:28.888,WAITING,0.000,5,35,-2,18,107,107,0,0,ADXL:,-641,-591,-1271,36,-362,2153,-1988,0,0,0,0,LSM-A:,1006,-13,16,1,4,53,-58,0,0,0,0,LSM-G:,0.0014,0.0021,-0.0007,-1,-1,0,1.2,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,147,148
7/17/2021-10:19:33.940,WAITING,0.000,0,35,1,18,107,107,0,0,ADXL:,-986,-345,-876,43,-34,1544,-1660,0,0,0,0,LSM-A:,1006,-4,17,1,5,53,-58,0,0,0,0,LSM-G:,0.0045,0.0022,-0.0007,-2,0,1,1.8,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,149,149
7/17/2021-10:19:38.995,WAITING,0.000,-22,35,2,18,107,107,0,0,ADXL:,-1627,-49,-1665,-9,607,1791,-1858,7,0,0,0,LSM-A:,1006,-11,18,2,5,53,-58,0,0,0,0,LSM-G:,0.0019,0.0028,-0.0007,-1,-1,0,1.1,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,148,149
7/17/2021-10:19:44.090,WAITING,0.000,0,35,3,18,107,107,0,0,ADXL:,-691,-98,-235,4,-329,2185,-2301,0,0,0,0,LSM-A:,1006,-14,27,1,5,53,-58,0,0,0,0,LSM-G:,-0.0001,0.0009,-0.0003,-1,-0,0,1.2,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,148,149
7/17/2021-10:19:49.130,WAITING,0.000,-10,35,4,18,107,107,0,0,ADXL:,-888,-394,-926,28,-127,1944,-1951,0,0,0,0,LSM-A:,1000,-7,16,1,-1,53,-58,0,0,0,0,LSM-G:,0.0003,0.0005,-0.0003,-1,-1,0,1.0,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,148,149
7/17/2021-10:19:54.226,WAITING,0.000,9,35,3,18,107,107,0,0,ADXL:,-740,-690,-1813,37,-275,1944,-1951,0,0,0,0,LSM-A:,997,0,12,2,-4,53,-58,0,0,0,0,LSM-G:,0.0005,0.0010,-0.0003,-1,-0,0,0.9,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,148,149
7/17/2021-10:19:59.269,WAITING,0.000,0,35,-11,18,107,107,0,0,ADXL:,-1134,-98,-1517,30,112,1394,-1810,0,0,0,0,LSM-A:,1010,-12,14,1,9,53,-58,0,0,0,0,LSM-G:,-0.0010,-0.0016,0.0003,-0,-2,-0,1.5,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,148,149
7/17/2021-10:20:04.315,WAITING,0.000,12,35,15,18,107,107,0,0,ADXL:,-789,937,-630,10,-233,2183,-1810,0,0,0,0,LSM-A:,995,0,19,2,-6,53,-58,0,0,0,0,LSM-G:,-0.0015,-0.0012,0.0003,-0,-2,-1,1.9,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,148,149
7/17/2021-10:20:09.360,WAITING,0.000,0,35,-6,18,107,107,0,0,ADXL:,-740,-1479,-1123,11,-282,2183,-1860,0,0,0,0,LSM-A:,1015,-9,14,2,14,53,-58,0,0,0,0,LSM-G:,-0.0019,-0.0007,0.0004,-1,-1,-0,1.4,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,148,149
7/17/2021-10:20:14.405,WAITING,0.000,0,35,-3,18,107,107,0,0,ADXL:,-543,296,-87,25,-478,1790,-1711,0,0,0,0,LSM-A:,996,-6,17,1,-5,53,-58,0,0,0,0,LSM-G:,-0.0023,-0.0023,0.0008,-1,-3,-1,2.9,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,148,149
7/17/2021-10:20:19.451,WAITING,0.000,0,35,6,18,107,107,0,0,ADXL:,-1332,-542,-926,17,311,1790,-1711,0,0,0,0,LSM-A:,992,-5,12,1,-9,53,-58,0,0,0,0,LSM-G:,-0.0015,-0.0023,0.0008,-0,-2,-1,2.1,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,149,149
7/17/2021-10:20:24.498,WAITING,0.000,7,35,1,18,107,107,0,0,ADXL:,-592,493,-876,11,-425,1547,-1362,0,0,0,0,LSM-A:,999,-7,23,2,-2,53,-58,0,0,0,0,LSM-G:,-0.0019,-0.0025,0.0006,0,-3,-1,3.0,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,149,149
7/17/2021-10:20:29.548,WAITING,0.000,0,35,1,18,107,107,0,0,ADXL:,-1825,-246,-975,-2,808,1892,-1707,2,0,0,0,LSM-A:,1010,-0,12,2,9,53,-58,0,0,0,0,LSM-G:,-0.0009,-0.0014,0.0006,-1,-1,-0,1.2,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,148,149
7/17/2021-10:20:34.597,WAITING,0.000,-8,36,1,18,107,108,0,0,ADXL:,-1036,-296,-1566,3,19,2336,-1855,0,0,0,0,LSM-A:,1007,-23,13,2,6,53,-58,0,0,0,0,LSM-G:,-0.0008,-0.0009,0.0005,-1,-2,-0,2.2,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,149,149
7/17/2021-10:20:39.648,WAITING,0.000,-9,36,-6,18,107,108,0,0,ADXL:,-1282,-444,110,-0,272,1505,-1650,0,0,0,0,LSM-A:,995,-7,13,2,-6,53,-58,0,0,0,0,LSM-G:,-0.0001,-0.0006,0.0003,-1,-2,-0,1.6,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,149,149
7/17/2021-10:20:44.700,WAITING,0.000,0,36,8,18,107,108,0,0,ADXL:,-789,99,-580,18,-221,1751,-1650,0,0,0,0,LSM-A:,1003,0,7,2,2,53,-58,0,0,0,0,LSM-G:,0.0019,0.0008,-0.0003,-1,0,1,1.0,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,149,149
7/17/2021-10:20:49.756,WAITING,0.000,0,36,1,18,108,108,0,0,ADXL:,-444,-493,-383,23,-566,1948,-1650,0,0,0,0,LSM-A:,1000,1,8,2,-1,53,-58,0,0,0,0,LSM-G:,0.0022,0.0012,-0.0003,-1,-1,1,1.1,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,148,149
7/17/2021-10:20:54.808,WAITING,0.000,11,36,-5,18,108,108,0,0,ADXL:,-444,-394,-1221,-3,-566,1751,-2045,0,0,0,0,LSM-A:,1002,-7,13,1,-0,53,-58,0,0,0,0,LSM-G:,0.0013,0.0016,-0.0005,-1,-1,0,1.3,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,149,149
7/17/2021-10:20:59.863,WAITING,0.000,0,36,4,18,108,108,0,0,ADXL:,-691,-148,60,23,-319,1899,-2390,0,0,0,0,LSM-A:,995,-5,13,1,-7,53,-58,0,0,0,0,LSM-G:,0.0020,0.0024,-0.0007,-2,-0,1,1.7,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,149,149
7/17/2021-10:21:04.918,WAITING,0.000,-17,36,1,18,108,108,0,0,ADXL:,-641,1134,-1369,52,-375,2090,-1607,0,0,0,0,LSM-A:,1008,-5,18,1,6,53,-58,0,0,0,0,LSM-G:,0.0016,0.0025,-0.0008,-1,-0,0,0.7,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,150,150
7/17/2021-10:21:10.014,WAITING,0.000,-5,36,-1,18,108,108,0,0,ADXL:,-986,493,-1369,13,-30,2090,-1952,0,0,0,0,LSM-A:,1008,-2,18,1,6,53,-58,0,0,0,0,LSM-G:,0.0002,0.0024,-0.0008,-2,0,1,1.6,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,149,150
7/17/2021-10:21:15.112,WAITING,0.000,0,36,3,18,108,108,0,0,ADXL:,-592,-197,-1320,17,-424,2090,-1952,0,0,0,0,LSM-A:,1001,-14,10,1,-1,53,-58,0,0,0,0,LSM-G:,0.0010,0.0014,-0.0003,-1,-1,0,0.8,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,149,150
7/17/2021-10:21:20.157,WAITING,0.000,-5,36,3,18,108,108,0,0,ADXL:,-1381,-296,-1813,-3,357,1885,-1369,0,0,0,0,LSM-A:,1003,-10,10,1,1,53,-58,0,0,0,0,LSM-G:,0.0005,0.0010,-0.0005,-1,-1,0,1.2,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,149,150
7/17/2021-10:21:25.201,WAITING,0.000,0,36,4,18,108,108,0,0,ADXL:,-1332,-98,-1172,27,308,2033,-2010,0,0,0,0,LSM-A:,1009,-0,8,1,7,53,-58,0,0,0,0,LSM-G:,-0.0013,-0.0013,0.0006,-1,-1,0,1.2,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,149,150
7/17/2021-10:21:30.249,WAITING,0.000,-15,36,-4,18,108,108,0,0,ADXL:,-247,-345,-285,8,-761,2148,-1698,0,0,0,0,LSM-A:,997,-9,12,1,-5,53,-58,0,0,0,0,LSM-G:,-0.0052,-0.0014,0.0004,-1,-2,-1,2.1,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,149,150
7/17/2021-10:21:35.296,WAITING,0.000,-16,36,4,18,108,108,0,0,ADXL:,-1233,49,-679,24,225,2197,-1895,0,0,0,0,LSM-A:,1006,2,7,1,4,53,-58,0,0,0,0,LSM-G:,0.0001,-0.0011,0.0008,-1,-1,-0,1.3,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,152,152
7/17/2021-10:21:40.395,WAITING,0.000,0,36,1,18,108,108,0,0,ADXL:,-986,-98,504,23,-22,2197,-1895,0,0,0,0,LSM-A:,1008,-9,37,1,6,53,-58,0,0,0,0,LSM-G:,-0.0020,-0.0020,0.0007,-1,-2,-1,2.1,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,149,152
7/17/2021-10:21:45.444,WAITING,0.000,21,36,-1,18,108,108,0,0,ADXL:,-1134,296,800,17,115,1792,-1512,0,0,0,0,LSM-A:,995,-10,14,1,-7,53,-58,0,0,0,0,LSM-G:,-0.0053,-0.0030,0.0007,-0,-2,-1,1.7,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,150,152
7/17/2021-10:21:50.494,WAITING,0.000,-17,36,1,18,108,108,0,0,ADXL:,-296,-49,-679,21,-723,1841,-2103,0,0,0,0,LSM-A:,1002,1,16,0,-0,53,-58,0,0,0,0,LSM-G:,-0.0016,-0.0025,0.0007,-0,-3,-1,3.2,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,150,152
7/17/2021-10:21:55.545,WAITING,0.000,12,36,3,18,108,108,0,0,ADXL:,-1627,-98,-1172,18,609,1793,-1609,1,0,0,0,LSM-A:,1005,0,16,1,4,53,-58,0,0,0,0,LSM-G:,-0.0004,-0.0009,0.0005,-1,-2,-0,1.6,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,150,152
7/17/2021-10:22:00.595,WAITING,0.000,-12,36,-0,18,108,108,0,0,ADXL:,-641,-641,-926,2,-377,2187,-1856,0,0,0,0,LSM-A:,1010,-8,23,1,9,53,-58,0,0,0,0,LSM-G:,-0.0019,-0.0011,0.0007,-1,-2,-1,2.3,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,149,152
7/17/2021-10:22:05.645,WAITING,0.000,0,36,1,18,108,108,0,0,ADXL:,-592,-542,-1517,30,-426,2187,-1856,0,0,0,0,LSM-A:,1001,-5,10,1,-0,53,-58,0,0,0,0,LSM-G:,-0.0011,-0.0016,0.0007,-1,-1,-0,1.5,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,149,152
7/17/2021-10:22:10.696,WAITING,0.000,0,36,12,18,108,108,0,0,ADXL:,-1036,197,-285,33,22,1599,-1950,0,0,0,0,LSM-A:,1006,-8,18,2,6,53,-58,0,0,0,0,LSM-G:,0.0009,0.0015,-0.0001,-0,-1,0,1.4,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,150,152
7/17/2021-10:22:15.747,WAITING,0.000,16,36,2,18,108,108,0,0,ADXL:,-1726,-394,-728,32,712,1944,-2000,1,0,0,0,LSM-A:,1002,-0,17,2,1,53,-58,0,0,0,0,LSM-G:,0.0018,0.0012,-0.0003,-1,-1,1,1.2,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,150,152
7/17/2021-10:22:20.799,WAITING,0.000,0,36,3,18,108,108,0,0,ADXL:,-1233,197,159,22,204,1683,-1719,0,0,0,0,LSM-A:,1006,-4,5,1,6,53,-58,0,0,0,0,LSM-G:,0.0020,0.0010,-0.0004,-2,-0,1,1.6,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,150,152
7/17/2021-10:22:25.854,WAITING,0.000,0,36,3,18,108,108,0,0,ADXL:,-1480,-1035,-1024,1,450,1880,-1916,0,0,0,0,LSM-A:,1005,-7,8,2,4,53,-58,0,0,0,0,LSM-G:,0.0020,0.0028,-0.0008,-1,-0,1,1.3,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,150,152
7/17/2021-10:22:30.953,WAITING,0.000,5,36,3,18,108,109,0,0,ADXL:,-888,197,-531,11,-141,1880,-1916,0,0,0,0,LSM-A:,998,-5,13,1,-3,53,-58,0,0,0,0,LSM-G:,0.0006,0.0022,-0.0010,-1,-2,0,1.9,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,150,152
7/17/2021-10:22:35.995,WAITING,0.000,-7,36,-6,18,108,109,0,0,ADXL:,-198,-1183,-679,21,-815,1600,-1900,0,0,0,0,LSM-A:,1007,-15,19,2,6,53,-58,0,0,0,0,LSM-G:,0.0012,0.0022,-0.0006,-1,-0,1,1.2,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,150,152
7/17/2021-10:22:41.036,WAITING,0.000,-12,36,10,18,109,109,0,0,ADXL:,-1085,148,-876,22,72,1650,-1998,0,0,0,0,LSM-A:,1001,-17,11,1,-0,53,-58,0,0,0,0,LSM-G:,0.0011,0.0012,-0.0005,-1,-1,0,1.1,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,150,152
7/17/2021-10:22:46.078,WAITING,0.000,7,36,-1,18,109,109,0,0,ADXL:,-1430,-690,-1566,12,400,1436,-1375,0,0,0,0,LSM-A:,1002,-0,20,2,1,53,-58,0,0,0,0,LSM-G:,0.0013,0.0012,-0.0001,-1,-1,0,1.2,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,150,152
7/17/2021-10:22:51.120,WAITING,0.000,9,36,-15,18,109,109,0,0,ADXL:,-296,-542,-482,19,-734,1781,-1818,0,0,0,0,LSM-A:,996,0,13,1,-5,53,-58,0,0,0,0,LSM-G:,0.0002,0.0012,-0.0005,-1,-1,0,1.5,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,152,152
7/17/2021-10:22:56.167,WAITING,0.000,0,36,6,18,109,109,0,0,ADXL:,-1381,937,-383,6,351,1978,-1818,0,0,0,0,LSM-A:,1007,-6,14,2,6,53,-58,0,0,0,0,LSM-G:,-0.0016,-0.0014,0.0003,-1,-2,-0,1.5,10.4,EVENTS:,100.00,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,150,152
